stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting
161.3,62.6,96.4,97.0,78.6,56.2,19.9,37.1,50.0
160.6,60.4,91.6,97.7,71.4,56.1,20.7,34.2,48.3
168.4,64.8,90.3,95.8,74.6,58.9,20.5,36.1,53.1
158.2,49.2,85.9,83.5,65.8,49.5,20.1,36.1,50.4
164.2,83.5,100.7,113.9,80.5,70.7,23.3,35.3,50.5
157.6,50.8,89.3,92.0,64.6,52.1,20.4,35.2,48.0
165.2,53.5,85.2,88.2,65.3,50.7,19.6,35.8,51.8
155.8,65.9,95.7,100.0,78.4,61.7,20.4,34.2,48.7
158.8,60.2,93.4,99.3,73.5,58.8,19.8,36.1,49.6
162.1,67.6,102.5,101.3,80.7,55.4,20.3,34.5,50.5
155.0,50.9,85.9,88.3,69.6,50.0,18.4,35.7,48.2
156.3,56.4,84.8,91.1,65.3,55.4,21.2,36.8,49.9
165.3,68.0,102.7,98.0,81.3,56.6,19.5,36.3,51.2
161.7,65.0,96.3,100.5,71.9,60.0,21.3,34.5,50.1
160.6,49.9,87.5,86.6,67.4,48.7,19.3,37.3,49.8
171.0,64.2,89.1,97.3,68.7,57.5,22.0,38.1,53.0
160.7,53.9,82.5,91.2,66.5,54.4,19.9,35.8,52.4
164.0,55.8,84.3,90.7,67.9,53.5,19.9,36.8,51.5
171.1,69.0,95.0,100.7,70.6,63.8,20.0,37.4,55.2
163.8,61.7,84.9,99.3,73.3,57.6,20.5,36.9,49.6
159.7,51.2,88.2,87.1,62.8,52.2,19.1,37.1,50.5
166.2,57.8,85.3,92.7,64.3,56.1,21.0,36.2,51.7
159.0,57.3,86.5,98.8,65.0,58.0,20.5,36.6,50.3
152.2,65.8,98.5,101.0,79.5,60.8,20.7,36.4,50.8
163.2,54.7,81.4,94.3,67.3,52.9,20.7,36.4,50.3
169.7,67.6,89.7,104.9,72.5,60.7,22.3,37.3,53.4
155.2,67.7,99.5,102.5,84.5,62.3,21.7,33.3,49.4
153.7,56.6,84.3,89.8,69.3,56.0,21.3,35.6,49.8
173.9,81.2,104.5,106.1,86.7,63.5,23.8,37.7,56.2
159.3,60.8,89.1,96.2,74.0,57.9,19.8,35.7,50.7
163.1,57.6,88.0,94.4,67.4,52.8,21.7,35.5,50.0
168.8,51.7,83.0,87.9,64.8,51.0,19.7,35.1,52.5
175.2,63.9,92.4,98.3,70.9,54.2,20.7,37.8,52.0
165.2,67.2,88.8,102.8,71.6,61.1,22.1,36.6,52.4
156.9,57.8,83.8,99.9,72.1,58.0,22.8,32.2,52.5
166.7,59.0,93.0,94.3,72.3,55.5,20.1,37.8,53.0
173.1,76.4,103.8,106.6,80.9,62.6,20.7,38.0,52.8
161.1,71.0,94.8,104.6,82.9,65.7,19.0,35.8,53.4
153.2,52.4,85.9,91.5,69.3,53.1,19.5,33.0,48.9
162.6,55.3,90.4,93.1,72.8,53.7,21.3,34.6,51.1
164.6,57.5,83.1,94.5,70.3,56.4,19.3,35.0,53.1
177.2,80.6,100.7,102.4,80.2,65.2,22.6,37.2,59.8
158.5,57.1,88.2,93.9,73.1,53.3,20.8,35.0,49.8
163.5,67.4,93.0,98.5,79.1,59.5,20.7,34.0,53.4
165.2,74.3,102.7,102.7,82.1,59.3,22.9,34.9,51.4
169.0,66.9,86.8,102.1,72.5,61.9,23.6,37.2,53.5
157.8,55.0,86.4,91.8,63.9,54.9,21.6,34.8,49.8
171.3,58.5,78.6,96.3,65.4,58.0,19.6,34.5,54.8
160.3,62.6,93.3,94.4,74.5,56.8,21.7,36.1,50.8
164.6,60.9,90.6,94.5,73.0,56.0,23.0,36.6,50.4
155.7,49.6,82.5,85.5,65.0,50.3,19.3,34.3,47.9
161.7,60.4,90.3,100.8,71.0,59.5,19.7,35.4,50.2
158.0,64.1,96.1,99.0,75.1,58.4,21.7,34.6,51.0
152.4,58.0,90.9,93.8,68.3,57.9,21.5,35.0,48.0
165.3,55.2,83.8,93.5,67.6,54.0,20.0,35.8,51.3
159.3,71.3,98.5,102.0,83.5,62.4,20.2,35.3,52.5
159.6,67.1,97.5,103.7,79.5,60.8,22.1,34.2,50.1
154.5,49.3,80.7,90.2,61.7,53.8,20.8,33.9,48.5
174.2,96.7,108.3,114.5,96.6,69.4,22.2,38.0,54.8
158.6,55.5,86.5,95.4,67.3,56.4,20.4,36.0,49.0
164.0,57.6,86.5,94.4,69.4,52.7,21.5,35.3,51.1
148.7,50.1,81.0,91.1,66.2,53.5,20.1,35.6,43.8
162.7,66.6,88.2,101.0,68.8,63.1,22.4,37.0,50.1
164.0,82.9,97.1,113.0,80.5,69.5,23.5,34.9,52.5
160.5,65.8,95.7,100.2,73.5,60.9,22.1,35.1,50.2
161.3,61.0,87.7,97.9,72.3,60.1,20.1,36.8,52.8
158.8,51.5,86.2,90.7,67.7,51.6,18.9,35.6,49.2
170.2,62.5,87.8,98.3,67.6,58.8,20.8,35.5,53.5
162.2,71.0,95.1,100.8,78.4,61.9,22.3,37.7,51.4
170.3,49.7,79.9,90.5,62.5,48.7,18.8,38.7,53.6
157.0,63.0,90.1,97.3,76.5,59.4,22.5,36.0,48.8
162.3,59.0,86.6,96.2,70.1,58.6,19.5,36.0,52.0
157.2,45.7,78.7,86.0,60.9,50.2,18.5,32.3,50.3
168.7,78.6,101.9,108.4,82.6,67.5,24.3,36.8,53.9
169.2,73.3,95.8,113.1,72.0,65.5,20.5,38.6,50.9
163.6,62.2,86.3,98.1,70.2,60.8,20.5,35.6,54.8
171.7,65.4,82.7,104.4,68.1,62.8,19.9,36.7,55.7
165.5,68.0,94.2,96.7,76.4,58.2,21.0,36.9,52.5
168.8,68.3,92.9,104.0,75.3,59.5,20.6,36.1,53.8
164.5,50.4,79.3,87.0,64.2,49.0,19.0,36.1,53.3
161.6,61.4,94.8,94.9,77.0,55.3,19.8,35.8,50.7
164.1,53.0,82.9,89.0,67.3,52.7,18.8,33.9,52.2
163.3,67.9,90.8,103.4,69.7,65.3,21.0,35.8,52.5
159.1,64.4,91.3,102.1,76.2,63.2,21.0,35.0,50.2
167.3,63.6,82.0,96.7,66.5,58.2,21.4,40.1,54.2
163.3,48.5,78.3,86.7,66.5,51.6,18.1,32.0,53.2
168.6,66.8,90.6,102.3,68.2,60.6,21.6,36.0,51.6
160.9,67.7,94.0,98.4,74.1,64.0,20.7,36.2,50.8
156.7,53.0,83.6,93.8,69.3,55.6,19.3,35.1,49.5
157.1,64.7,89.2,98.3,70.7,61.3,20.2,35.9,50.2
163.0,64.2,90.1,98.2,72.1,61.1,21.4,34.7,50.7
158.1,63.9,89.6,98.5,74.0,60.7,21.4,35.8,50.2
167.3,45.5,76.9,84.2,61.3,45.6,18.6,35.0,52.8
164.7,59.0,93.7,93.4,68.5,54.0,20.0,33.9,51.1
161.8,58.5,85.5,94.3,66.0,57.7,21.8,33.1,50.2
155.1,53.7,85.3,95.1,68.0,57.8,19.2,35.4,47.5
160.8,63.1,94.2,98.2,76.8,55.8,20.0,36.5,50.1
168.0,73.5,100.2,103.1,82.4,60.2,21.5,36.0,54.2
162.0,80.7,101.1,105.5,86.8,67.6,22.6,34.2,49.0
163.4,53.7,87.0,91.8,65.2,52.8,19.3,35.8,49.3
166.2,73.7,97.9,104.4,86.1,61.7,21.0,37.5,53.8
142.8,43.0,78.0,85.7,59.5,50.8,18.5,31.9,43.0
163.6,62.7,91.3,97.5,78.8,58.5,20.1,35.9,52.7
162.3,71.5,89.4,101.9,75.9,61.0,21.5,36.1,50.5
159.3,61.0,94.1,97.8,73.0,58.9,20.0,35.0,50.3
156.8,51.3,84.0,90.4,66.3,53.9,19.1,35.1,51.3
163.4,64.2,95.2,101.1,73.1,59.6,20.6,35.3,51.2
164.9,59.6,92.0,95.9,70.2,57.2,20.6,35.7,51.3
157.8,71.5,103.0,103.9,87.5,64.7,21.2,36.5,50.8
167.1,62.6,99.0,98.0,75.8,56.3,19.9,37.7,52.0
167.5,73.2,88.8,112.4,75.8,65.2,21.8,37.6,52.7
168.2,74.4,99.8,104.2,75.6,64.5,21.5,35.3,52.4
165.8,61.9,90.1,94.1,70.7,56.1,20.1,37.2,51.8
160.2,65.1,95.5,100.1,76.9,59.0,21.3,33.6,51.5
164.6,71.0,96.2,100.5,76.0,64.2,20.6,36.3,51.6
165.3,71.6,94.8,104.6,79.5,62.5,21.5,37.3,49.4
160.4,69.5,96.1,99.3,76.1,63.1,21.0,35.7,52.2
159.6,57.9,93.7,93.6,70.1,57.0,20.0,34.0,50.0
164.3,70.5,89.2,104.7,73.7,63.3,21.3,34.6,50.8
165.3,59.5,84.9,91.7,70.5,57.3,19.7,38.2,53.8
155.6,47.6,82.1,88.6,65.0,50.3,18.1,30.7,48.5
162.8,60.7,92.7,92.4,74.8,57.0,20.2,32.3,51.1
149.4,52.4,84.6,91.5,64.2,56.3,19.8,36.4,49.6
171.9,72.9,94.9,99.9,75.9,62.0,20.4,38.8,58.0
152.7,47.8,78.8,88.3,64.7,51.7,18.4,33.7,47.1
164.3,60.3,90.1,93.8,64.0,57.5,20.8,34.8,51.2
157.4,52.1,85.0,89.0,64.0,52.8,19.7,36.2,49.6
166.5,63.5,90.4,97.7,71.7,58.4,20.8,37.9,53.9
164.0,59.5,91.3,92.1,69.2,54.0,21.2,35.9,51.7
159.8,51.0,80.0,91.4,65.2,52.9,21.0,34.7,50.1
160.9,58.0,90.0,92.4,69.0,56.1,21.4,36.5,50.8
157.8,53.7,84.5,92.1,62.7,54.9,20.1,33.0,50.8
156.6,56.4,87.0,93.1,68.9,57.7,20.9,33.7,49.0
165.4,59.5,86.9,94.5,69.1,60.0,20.6,38.6,52.5
170.3,60.3,83.5,95.1,69.8,57.0,19.5,38.9,56.0
162.0,63.3,87.6,96.2,70.1,61.5,21.7,38.0,52.5
172.1,77.8,94.1,105.3,80.2,68.2,22.4,37.7,56.5
168.3,58.3,77.8,94.6,65.5,54.7,21.5,33.8,54.9
163.5,69.1,89.7,100.0,73.4,63.5,22.7,39.0,53.8
167.1,66.9,84.6,97.5,70.7,60.9,22.0,34.6,55.0
167.3,63.3,89.4,98.7,71.5,58.1,20.5,38.3,55.9
169.1,65.4,90.1,97.2,73.5,57.7,20.0,35.5,55.3
155.1,54.0,83.4,93.4,69.3,54.9,20.2,32.8,49.1
171.3,65.3,91.9,96.1,71.8,58.7,21.3,36.3,56.1
164.3,52.1,89.3,89.0,64.8,52.4,19.0,34.1,52.3
158.3,57.6,90.0,95.5,74.1,54.4,19.8,36.1,48.7
158.8,61.3,90.4,97.7,72.2,59.7,20.3,33.8,48.2
163.7,70.6,90.2,101.7,74.9,63.6,21.5,31.3,53.2
156.0,60.8,90.3,102.0,71.2,62.7,19.1,34.5,48.8
165.7,68.9,87.1,97.6,72.0,60.2,21.5,36.2,53.5
154.8,47.3,79.8,86.6,62.2,54.4,19.1,32.9,49.4
170.0,62.1,87.5,97.5,69.9,58.4,20.9,36.3,55.1
157.8,48.9,79.9,90.0,61.8,53.2,18.9,34.7,49.1
165.2,64.1,90.9,96.4,72.7,59.0,19.8,34.3,56.8
153.4,59.7,91.3,92.6,74.6,56.5,20.9,34.9,48.9
162.3,62.0,86.1,97.8,68.4,59.4,21.4,34.1,51.4
168.4,65.4,81.8,99.7,71.5,61.8,20.2,38.2,56.6
166.6,48.0,79.9,84.3,60.1,49.2,18.2,34.8,53.2
164.8,63.8,89.1,98.1,70.3,58.5,22.0,36.9,53.9
168.2,74.5,90.9,102.9,79.5,64.0,21.0,36.0,55.8
160.5,65.8,93.4,100.7,70.8,63.1,19.9,35.5,52.7
166.7,63.1,89.8,99.2,71.0,57.7,19.6,36.3,53.5
165.2,69.3,96.2,99.0,80.5,64.2,20.1,31.2,52.3
169.3,62.9,88.5,92.1,67.8,56.6,21.7,36.5,53.1
163.1,72.3,100.9,100.0,75.8,64.5,20.5,37.2,53.4
158.3,55.6,82.5,92.8,67.1,57.0,21.7,36.7,49.2
165.5,50.8,79.7,85.2,62.0,48.0,19.5,36.9,53.1
162.3,67.1,97.7,95.4,76.2,58.8,21.1,36.8,51.8
157.1,61.6,90.3,97.8,71.8,59.7,21.8,34.2,48.4
152.8,61.3,91.3,100.1,76.9,60.5,19.2,32.3,45.3
170.4,68.3,91.2,102.5,72.1,61.0,20.0,37.0,54.3
167.0,51.4,82.3,84.4,62.2,49.6,20.4,37.0,51.6
169.3,78.5,99.5,106.0,83.3,65.4,20.9,36.7,56.0
158.5,63.1,94.2,99.7,76.3,59.6,21.8,36.6,50.5
165.9,53.0,82.2,87.4,68.2,50.7,19.4,34.3,54.5
156.3,52.3,84.6,89.3,67.3,51.6,18.9,34.0,49.0
166.5,63.5,85.0,98.8,70.5,58.1,20.7,35.5,51.7
165.0,68.0,100.1,98.4,74.4,60.4,20.4,35.8,52.3
157.0,53.0,83.3,86.8,68.5,54.9,19.7,34.7,50.9
163.5,61.3,89.1,97.6,70.7,59.0,18.5,38.3,52.0
149.3,60.0,95.3,100.0,73.7,58.0,21.3,35.0,45.1
163.7,69.9,101.4,101.7,82.5,60.3,21.5,35.6,52.3
165.2,62.5,87.1,93.0,69.2,57.3,21.5,38.6,54.3
166.0,58.6,86.4,91.1,68.8,54.1,21.6,37.2,52.0
162.6,58.6,90.5,91.6,69.4,54.6,19.2,36.3,51.4
157.8,48.3,82.8,84.6,65.0,50.2,19.1,34.2,49.7
154.3,66.0,89.0,100.6,73.5,63.2,20.9,36.8,49.1
160.8,61.3,85.3,99.0,69.2,60.2,19.8,34.2,52.1
159.2,54.6,87.1,91.4,70.2,52.8,19.8,35.1,51.1
168.8,71.7,95.2,103.5,75.6,61.8,22.3,36.0,54.2
158.6,63.2,92.8,101.4,78.3,60.3,19.7,35.3,49.4
166.7,67.8,89.1,106.0,75.7,62.8,20.2,36.0,52.9
168.2,71.8,92.9,106.4,75.1,60.7,21.3,36.0,53.3
168.1,59.1,84.1,93.1,69.2,54.5,20.2,36.6,53.3
163.7,63.1,88.2,101.7,69.6,59.2,20.8,36.5,53.4
159.0,71.3,94.9,103.9,79.2,65.6,23.2,35.7,49.5
165.2,64.5,95.9,93.7,75.5,55.6,21.1,36.4,52.8
166.3,68.0,94.8,101.5,78.3,60.4,21.5,36.9,54.5
159.5,70.1,102.2,99.4,91.1,60.8,20.5,39.2,54.4
167.6,94.6,112.9,112.5,96.5,69.0,23.2,37.8,53.3
149.6,52.4,86.4,93.7,67.6,55.6,19.2,34.7,47.3
156.8,62.8,93.0,100.2,74.9,60.0,20.1,35.3,50.3
171.8,66.4,89.4,101.4,69.8,62.7,20.3,36.6,55.1
162.5,48.6,80.1,88.2,61.5,49.8,19.5,35.7,51.9
167.1,65.2,91.0,101.3,69.8,61.6,19.8,35.5,52.8
160.5,57.2,86.5,95.5,66.8,56.7,19.4,36.4,52.4
169.5,72.8,99.3,106.8,78.8,62.4,21.7,38.1,54.9
157.5,65.9,92.4,102.9,72.4,64.4,19.5,34.8,49.8
163.2,73.1,96.8,98.1,77.8,63.4,24.3,33.4,54.6
166.4,79.5,106.4,106.2,86.5,63.6,21.7,36.0,55.5
156.8,57.5,95.2,91.9,73.7,55.1,19.6,35.4,49.3
162.7,68.9,99.1,97.0,77.5,61.0,21.0,37.7,50.7
153.2,58.9,86.7,97.6,70.2,57.4,19.9,35.1,48.7
166.0,58.2,91.5,89.6,72.7,55.2,18.8,35.3,54.7
154.6,55.9,92.0,93.1,74.8,54.0,17.2,33.6,46.7
162.4,58.0,83.9,93.9,69.1,56.7,20.2,35.5,51.0
169.5,60.3,88.1,91.3,68.1,53.9,20.8,36.1,54.0
176.4,63.0,92.5,93.2,72.1,55.4,21.1,39.0,56.3
164.6,62.5,92.1,95.0,71.7,57.5,18.7,37.9,54.9
166.9,68.0,90.0,101.1,71.5,61.8,20.5,35.5,53.1
169.0,54.9,86.3,88.3,67.2,49.8,20.2,37.5,54.1
161.0,65.9,94.9,100.5,74.8,58.7,20.5,36.0,50.3
165.0,67.6,99.4,99.1,74.0,60.3,20.9,34.8,50.2
164.8,79.5,105.2,110.0,81.1,69.9,19.6,39.8,53.3
168.3,72.8,96.0,101.1,77.1,61.8,22.5,34.9,52.3
172.1,75.2,95.8,99.1,79.5,63.7,22.8,38.7,57.6
155.9,46.7,81.4,88.4,63.4,50.1,18.7,31.0,48.9
159.7,55.4,85.5,94.4,68.0,54.4,21.7,36.2,49.3
175.8,61.5,85.5,88.6,68.1,51.7,21.4,37.7,55.8
157.6,52.5,82.9,88.5,62.7,50.3,19.4,36.8,50.5
163.6,55.9,87.3,88.8,66.5,53.0,19.3,34.2,52.0
157.8,59.6,92.5,97.0,75.2,57.8,19.5,35.0,49.5
173.6,77.4,97.8,107.7,81.4,65.1,21.0,37.0,57.7
162.0,63.2,100.0,95.1,80.2,55.7,18.3,36.9,51.4
165.8,59.3,86.0,94.2,67.6,56.2,21.0,36.3,51.5
162.5,56.6,92.3,88.8,68.5,50.9,19.4,35.6,51.6
161.3,60.5,87.3,98.3,67.0,58.4,20.0,36.6,51.4
165.8,76.1,93.5,104.7,81.3,65.7,22.5,35.7,54.2
167.5,66.4,88.3,96.6,68.5,59.3,21.2,37.7,53.5
153.8,54.1,84.3,90.0,67.4,54.3,19.4,33.8,49.5
164.5,64.0,91.0,96.5,73.0,60.1,21.2,34.5,54.5
162.8,59.6,92.0,98.7,70.2,58.3,19.4,34.0,49.6
171.8,66.2,90.2,101.2,71.7,59.2,20.3,37.4,56.3
163.0,65.6,87.7,102.7,70.8,62.0,20.8,36.4,53.5
158.6,63.6,94.4,98.9,75.4,62.5,19.5,34.1,51.3
166.3,67.4,89.1,100.5,74.8,61.0,22.0,39.1,54.1
155.5,56.0,89.0,96.0,66.4,57.5,19.7,33.4,49.8
159.3,49.1,82.6,88.7,63.8,51.8,19.8,34.3,51.4
158.8,61.8,90.5,95.5,72.4,58.1,20.0,36.0,52.0
172.4,82.5,107.9,111.1,80.0,68.2,22.0,37.7,54.5
163.7,73.9,98.8,105.4,82.5,65.1,21.5,38.4,53.1
165.5,57.4,85.5,95.2,67.3,55.7,20.6,34.5,51.2
160.6,75.0,103.9,106.5,80.3,68.3,22.2,32.1,52.1
158.7,60.0,91.0,95.2,69.3,57.2,19.3,33.6,52.1
164.0,68.1,94.2,100.0,75.8,60.7,20.9,36.7,52.8
175.0,94.6,104.3,118.9,89.1,73.8,24.8,37.7,57.6
166.1,64.0,83.7,100.9,71.1,59.1,22.0,38.0,51.7
165.6,70.4,95.2,101.2,72.8,61.0,21.0,36.0,51.5
160.0,64.0,87.7,103.0,69.5,62.3,20.6,34.6,52.1
160.8,54.3,86.3,92.5,64.7,53.5,19.3,35.1,49.2
155.4,53.8,85.8,94.0,65.8,54.1,20.5,35.8,48.0
158.5,68.8,93.3,98.4,77.8,63.8,21.5,33.8,53.0
170.6,54.7,83.8,87.9,66.2,50.3,20.3,38.4,56.3
158.9,65.5,96.5,99.3,79.7,61.2,21.5,35.5,48.5
164.1,78.9,96.3,109.6,82.7,68.7,20.3,36.6,52.9
166.2,50.6,80.6,87.0,64.5,51.6,19.7,37.0,52.8
169.6,69.4,93.5,98.3,69.2,61.1,21.6,37.3,55.2
158.5,53.1,82.8,89.2,69.1,52.2,19.0,34.2,48.9
160.4,52.5,80.8,92.3,64.3,54.3,20.6,36.2,50.2
153.4,57.0,88.2,96.7,67.1,58.1,19.5,36.0,47.8
162.1,55.8,83.8,94.2,68.8,55.6,19.2,35.2,51.9
167.5,69.5,96.6,102.4,76.8,62.8,19.5,34.0,52.4
159.2,59.3,89.3,93.8,73.5,57.5,19.5,32.9,51.4
168.2,53.5,81.8,89.6,68.7,51.1,18.2,35.5,53.5
159.0,64.5,90.6,99.4,73.5,61.5,20.2,36.6,49.9
156.8,62.2,90.0,101.7,74.5,58.6,19.5,36.1,49.7
162.1,58.2,83.6,95.8,72.5,56.4,20.7,36.9,53.9
154.8,64.2,88.0,102.8,75.8,65.0,20.3,35.8,50.3
181.1,84.6,95.5,107.7,74.8,66.9,23.4,38.1,57.0
